s, A
1050.000000, 0.599347
1051.000000, 0.599274
1052.000000, 0.599206
1053.000000, 0.599116
1054.000000, 0.599014
1055.000000, 0.598896
1056.000000, 0.598762
1057.000000, 0.598617
1058.000000, 0.598467
1059.000000, 0.598324
1060.000000, 0.598179
1061.000000, 0.598053
1062.000000, 0.597934
1063.000000, 0.597834
1064.000000, 0.597723
1065.000000, 0.597586
1066.000000, 0.597428
1067.000000, 0.597254
1068.000000, 0.597069
1069.000000, 0.596872
1070.000000, 0.596674
1071.000000, 0.596480
1072.000000, 0.596285
1073.000000, 0.596095
1074.000000, 0.595880
1075.000000, 0.595674
1076.000000, 0.595455
1077.000000, 0.595234
1078.000000, 0.595011
1079.000000, 0.594803
1080.000000, 0.594631
1081.000000, 0.594465
1082.000000, 0.594288
1083.000000, 0.594112
1084.000000, 0.593945
1085.000000, 0.593791
1086.000000, 0.593630
1087.000000, 0.593483
1088.000000, 0.593313
1089.000000, 0.593165
1090.000000, 0.593055
1091.000000, 0.592954
1092.000000, 0.592863
1093.000000, 0.592773
1094.000000, 0.592683
1095.000000, 0.592573
1096.000000, 0.592464
1097.000000, 0.592339
1098.000000, 0.592203
1099.000000, 0.592080
1100.000000, 0.591963
1101.000000, 0.591851
1102.000000, 0.591747
1103.000000, 0.591641
1104.000000, 0.591521
1105.000000, 0.591403
1106.000000, 0.591287
1107.000000, 0.591162
1108.000000, 0.591039
1109.000000, 0.590890
1110.000000, 0.590720
1111.000000, 0.590544
1112.000000, 0.590344
1113.000000, 0.590148
1114.000000, 0.589956
1115.000000, 0.589749
1116.000000, 0.589535
1117.000000, 0.589320
1118.000000, 0.589085
1119.000000, 0.588865
1120.000000, 0.588664
1121.000000, 0.588440
1122.000000, 0.588215
1123.000000, 0.588049
1124.000000, 0.587876
1125.000000, 0.587707
1126.000000, 0.587544
1127.000000, 0.587375
1128.000000, 0.587217
1129.000000, 0.587075
1130.000000, 0.586935
1131.000000, 0.586794
1132.000000, 0.586665
1133.000000, 0.586549
1134.000000, 0.586439
1135.000000, 0.586328
1136.000000, 0.586220
1137.000000, 0.586121
1138.000000, 0.586035
1139.000000, 0.585943
1140.000000, 0.585846
1141.000000, 0.585756
1142.000000, 0.585652
1143.000000, 0.585534
1144.000000, 0.585416
1145.000000, 0.585274
1146.000000, 0.585124
1147.000000, 0.584970
1148.000000, 0.584805
1149.000000, 0.584649
1150.000000, 0.584493
1151.000000, 0.584329
1152.000000, 0.584166
1153.000000, 0.583999
1154.000000, 0.583824
1155.000000, 0.583653
1156.000000, 0.583498
1157.000000, 0.583342
1158.000000, 0.583211
1159.000000, 0.583082
1160.000000, 0.582961
1161.000000, 0.582853
1162.000000, 0.582770
1163.000000, 0.582691
1164.000000, 0.582614
1165.000000, 0.582549
1166.000000, 0.582485
1167.000000, 0.582433
1168.000000, 0.582371
1169.000000, 0.582292
1170.000000, 0.582207
1171.000000, 0.582096
1172.000000, 0.581949
1173.000000, 0.581801
1174.000000, 0.581637
1175.000000, 0.581461
1176.000000, 0.581304
1177.000000, 0.581114
1178.000000, 0.580928
1179.000000, 0.580763
1180.000000, 0.580617
1181.000000, 0.580470
1182.000000, 0.580307
1183.000000, 0.580137
1184.000000, 0.579980
1185.000000, 0.579822
1186.000000, 0.579660
1187.000000, 0.579495
1188.000000, 0.579330
1189.000000, 0.579172
1190.000000, 0.578985
1191.000000, 0.578788
1192.000000, 0.578588
1193.000000, 0.578396
1194.000000, 0.578193
1195.000000, 0.577968
1196.000000, 0.577758
1197.000000, 0.577566
1198.000000, 0.577372
1199.000000, 0.577183
1200.000000, 0.576990
1201.000000, 0.576812
1202.000000, 0.576654
1203.000000, 0.576494
1204.000000, 0.576331
1205.000000, 0.576191
1206.000000, 0.576053
1207.000000, 0.575932
1208.000000, 0.575816
1209.000000, 0.575702
1210.000000, 0.575592
1211.000000, 0.575488
1212.000000, 0.575397
1213.000000, 0.575316
1214.000000, 0.575232
1215.000000, 0.575165
1216.000000, 0.575094
1217.000000, 0.575032
1218.000000, 0.574968
1219.000000, 0.574901
1220.000000, 0.574819
1221.000000, 0.574731
1222.000000, 0.574614
1223.000000, 0.574507
1224.000000, 0.574388
1225.000000, 0.574259
1226.000000, 0.574132
1227.000000, 0.574000
1228.000000, 0.573853
1229.000000, 0.573705
1230.000000, 0.573561
1231.000000, 0.573412
1232.000000, 0.573242
1233.000000, 0.573071
1234.000000, 0.572905
1235.000000, 0.572718
1236.000000, 0.572531
1237.000000, 0.572338
1238.000000, 0.572134
1239.000000, 0.571923
1240.000000, 0.571723
1241.000000, 0.571533
1242.000000, 0.571343
1243.000000, 0.571149
1244.000000, 0.570957
1245.000000, 0.570746
1246.000000, 0.570559
1247.000000, 0.570374
